id,prob
E3064,0.9998858163957037
E298,0.9973364141697006
E3512,0.9997606267265351
E5670,0.999999116566132
E5005,0.38612809819413774
E1537,0.034712292911946635
E4070,0.11210780488200071
E9296,0.0012344935475972468
E6748,0.9998631157607906
E8060,0.0015703114605300744
E3969,0.016143878703716145
E1796,0.1434074262875388
E3195,0.008595515173494417
E8042,0.04247197618238808
E5983,0.5941700407429426
E7860,0.80604129999327
E5139,0.5781991702463203
E4304,0.16083434995020518
E9047,0.17727429052199567
E4737,0.8093031467767212
E3840,0.12153209601729464
E2455,0.2821422423489028
E8767,0.9606442663996376
E7242,1.1734435846497358e-05
E1715,0.229739262762428
E3689,0.9999408511704522
E2885,0.13340374459448076
E4522,0.048410816207916194
E657,0.999999975470784
E3497,0.009047953059913143
E864,0.07141613650140449
E8007,0.4880213813873676
E3327,0.8546799152011461
E1823,0.07279328917982895
E3682,0.1776128665460524
E5514,0.001064567911627877
E8903,0.0011708024252681266
E3685,0.04241747917410319
E6047,0.228499683752587
E2605,0.0008064966356938206
E6839,0.9995077677427087
E1487,0.18548009561303092
E5725,0.62475249751699
E655,0.16001156266680377
E7590,0.0007457521729356237
E4788,0.9780909124379196
E2448,9.268745421836128e-05
E3313,0.9999996416397847
E6306,0.999999999999647
E7027,5.060623078051197e-06
E3684,0.002285279112538794
E3835,0.014574700344829054
E1346,0.8986918038622325
E961,0.9999996289342703
E7255,0.001115226011403754
E4814,0.3726574936213884
E8479,0.000148303436836768
E6676,0.7905376521414768
E2707,0.8710903116709944
E3193,0.8543660126762628
E5285,0.3955788491937654
E3804,0.009891241047647568
E8347,0.9999999573332066
E5305,0.10256192411666433
E6401,0.4515343518132655
E8648,0.00012690637856337046
E892,0.042690692490236444
E76,0.006043880827538282
E3874,0.009337918207005495
E742,0.6116009811115863
E8402,0.13222468476919028
E3614,0.00834941475317799
E9360,0.007347578930472034
E496,0.0029306643681732475
E1680,0.9524504152311146
E206,0.5105190161778026
E7507,0.12404396487615083
E8972,0.9583894968293688
E7371,0.0012017633805306818
E8364,0.9999976001993415
E8817,0.9688215282250467
E396,0.0005167179899907076
