id,prob
E10559,0.08139994324165292
E4849,0.8242284518117685
E3964,0.3551414892480821
E542,0.25073672040972095
E331,0.8593435945619023
E10471,0.8731419457032382
E9186,0.43966078494199545
E5576,0.06448068135014956
E9705,0.08713642843340863
E7309,0.9402657031868361
E476,0.1802333299142136
E5217,0.0906845057711722
E7653,0.851654773020054
E1530,0.03794697244154646
E10379,0.22281819836063602
E1516,0.9814627195937501
E9418,0.9955337795971805
E9388,0.0509762323326244
E10737,0.28123962572400735
E5290,0.9999991746361413
E6010,0.05003663163550471
E4307,0.4170653254520165
E4548,0.2800650136171436
E3030,0.9699519349601707
E68,0.13417558157096365
E5739,0.9980193391855533
E2394,0.24016450971820416
E3629,0.9783859087878357
E8652,0.996422501560164
E5779,0.07659127925422599
E10269,0.7177775672015687
E7456,0.3036456328631009
E9199,0.43609396497249436
E1606,0.9999998186676298
E9077,0.9948699925863708
E9576,0.1411914130649342
E2810,0.5240622918417202
E1091,0.9798658694994924
E2755,0.23260187080084133
E1405,0.0916116115679008
E2213,0.21365986538033857
E1321,0.31571941194471986
E10797,0.4198987367729686
E7340,0.18526945542186957
E9659,0.9795856642769533
E1678,0.13168718385639225
E9591,0.2665102537470083
E6377,0.26131258253673223
E10130,0.04880243735015979
E5582,0.25367034473488614
E9510,0.16668787422326445
E4237,0.04268653211080816
E10470,0.9980189121502423
E7528,0.9946948012948514
E2567,0.09300516781260058
E6083,0.03222241294294642
E6735,0.9864683538740481
E6800,0.9210979960884997
E2293,0.42402638716412266
E1633,0.15425404707988805
E10659,0.9972196233754888
E543,0.04923883424237702
E7177,0.15862988438132972
E4126,0.07528876712688451
E2850,0.10098866472948671
E2078,0.35502202989967285
E5746,0.3237668246256824
E2445,0.9999999999969252
E2958,0.06610073473714627
E3497,0.27532459614711013
E5069,0.4131285682416137
E8995,0.048796948131275386
E8220,0.9437641609887615
E4354,0.3703102257958793
E7578,0.6753513275148852
E2122,0.14730315278852213
E6661,0.1724410253482111
E2582,0.9433890739412089
E1836,0.14351049135073055
E7881,0.9998528513409348
E6685,0.22079922808150548
E113,0.17759613377433936
E1161,0.04627887738892677
E8062,0.10250058287549421
E5637,0.07476778491332638
E4470,0.9999999999998249
E6905,0.999999927871533
E7553,0.3387037723638715
E7773,0.07972066447864515
E1991,0.43283785909989947
E3997,0.7918251279914355
E5326,0.26787777310927596
E3076,0.09215558816543884
E2018,0.05850870282727224
E594,0.5807910211127603
E2971,0.08573694718526667
E6692,0.9950216587662207
E3383,0.9999994300773216
E8755,0.9962638044785432
E1494,0.9999987942583816
E7725,0.08024236553736128
E8265,0.053704583881197185
E8021,0.09297182775455318
E7110,0.5217087389290245
E8495,0.9991270990968227
E6551,0.10033198880964336
E10716,0.13148286624254013
E9434,0.06771449026624486
E2128,0.3349092758547031
E8123,0.15322839404146213
E1658,0.9994049099470351
E7504,0.05938283028393658
E8552,0.690955325665629
E798,0.06738335018682831
E5976,0.03317971276269802
E6501,0.0403555843880254
E8648,0.16173501447461877
E7213,0.3660796661127951
E6667,0.9719840145107692
E6701,0.45122554522629676
E4011,0.24575189663039465
E6880,0.06436913745478519
E2679,0.8821540714438462
E10280,0.13690822725152738
E6213,0.9982683483873784
E7717,0.054118393006660694
E5342,0.331687160020417
E3783,0.9852272639118239
E4763,0.3037449417917519
E8563,0.8307611524755081
E8256,0.3120965756504238
E7562,0.405982145149546
E8807,0.9999999999149956
E1160,0.07899525840288708
E6757,0.24310807778564958
E4130,0.29817594370114975
E10778,0.3200295443457118
E6789,0.09838556552247082
E1448,0.06344255173231021
E1869,0.9587343620059146
E10537,0.5599744027594955
E8348,0.21067311083074408
E5158,0.024053958377771693
E5939,0.812671048253883
E10623,0.4740527655369569
E4941,0.08151691466225457
E9068,0.1577995863889536
E9894,0.9714509427066239
E1121,0.9999999829743929
E5634,0.9993318151634415
E3890,0.11603344400575163
E10467,0.3089209999113171
E3728,0.9999999999997031
E3943,0.08748709599181462
E6303,0.03951774299416611
E9052,0.28826306889558934
E533,0.764390593357819
E132,0.4021181122429909
E1580,0.7340544701657502
E4034,0.14488408745545658
E9422,0.9999983975811738
E2575,0.16465913384965986
E1043,0.13035176768201162
E8480,0.1367201996279134
E10111,0.09250887413495962
E330,0.27137645554421774
E7838,0.4542905488770523
E9529,0.9707612907293393
E5397,0.12039346614528144
E6862,0.1751867575766485
E3740,0.9999995395619526
E118,0.941366168332951
E8133,0.13742926561410124
E8441,0.9702598442600356
E4814,0.062410686670474565
E5592,0.3656344679980959
E4117,0.1004397956450546
E7793,0.12775626921471125
E2368,0.023546088573384267
E9954,0.3951005851621325
E10307,0.8110752655162173
E7729,0.9999982947531381
E1123,0.9912215356540723
E5155,0.1098753185008195
E5224,0.9982641584381496
E2789,0.9511867706430103
E8483,0.0472714467871233
E10552,0.2792732805887353
E8884,0.9999998243491839
E10377,0.16326909434268796
E10193,0.1044042252143616
E5811,0.32827253462028283
E8541,0.12443485463144362
E486,0.4528759388844265
E8888,0.5021153920514015
E6532,0.9998855732226161
E4165,0.9586831320077329
E3160,0.3055884822375273
E982,0.11670048570100802
E5505,0.9904107415393728
E741,0.1174870123922397
E8115,0.9753624059290765
E7410,0.42911354639080956
E687,0.024336079146027402
E10385,0.9999999998957531
E3446,0.22703898944995352
E1295,0.04310494532306038
E10695,0.1417720920449704
E4417,0.07467204876523657
E5099,0.09552248576670569
E8638,0.11317807155831008
E8886,0.3276104234509847
E398,0.9258025852357783
E7150,0.13496183517433377
E7724,0.05116463641267427
E2655,0.37516550948342253
E9266,0.9999016397701446
E7954,0.046335071650535305
E3814,0.9359617019014314
E2045,0.048591138999188176
E1948,0.2720113918630388
E637,0.09860766379985153
E4060,0.05160132277091526
E2249,0.9596293442808174
E4486,0.044926871675151525
E7770,0.9773602321902124
E6717,0.9859162260160947
E10268,0.10539738144809371
E2382,0.13125782817824824
E4614,0.9965711016848074
E4396,0.12670764209352042
E9562,0.22769207180435794
E7088,0.9564339491877605
E1890,0.9683799358055261
E1764,0.11859778573694395
E9819,0.993097747317187
E4640,0.13368904387459782
E8385,0.14736467358523278
E2514,0.09765385283141632
E8377,0.49282785824466846
E3496,0.09609313004023232
E1432,0.033472555631357266
E8278,0.04859194361830488
E8219,0.16824684086312935
E380,0.63327456051751
E416,0.09431761253995313
E7152,0.6352250205960746
E1463,0.07009631899041231
E7247,0.3781137192786414
E3418,0.9218413772178188
E8092,0.8122073608175324
E4181,0.1164633595798012
E10669,0.8427610226046068
E6786,0.9414463648330115
E3287,0.8319677820593209
E8885,0.13475410094556964
E7338,0.0792768623265163
E4890,0.9999999999999731
E8264,0.6768405224421153
E5638,0.02883168682712639
E5846,0.8977594704818098
E1646,0.15219928844735706
E8763,0.9999999990171304
E3816,0.17827070485850754
E6732,0.8127752500830427
E1303,0.9999998819612905
E9350,0.07394086111617289
E10419,0.8885231925859761
E4563,0.3578851369916708
E647,0.8149268326652976
E344,0.04969690848020481
E9536,0.33818690213790753
E2617,0.08007594081219092
E10825,0.9888018160065579
E1078,0.9999992820018703
E6851,0.15756397321803675
E8879,0.10262812837216163
E6705,0.12018299166079183
E4207,0.1465809793094083
E4483,0.4002515426299904
E9584,0.16250027089294433
E9846,0.45986177012122254
E9459,0.09835181670476013
E1668,0.6729699652673814
E4090,0.3751376072271966
E6989,0.10850217685448979
E564,0.1644769806595902
E9169,0.22023356091706534
E5313,0.9599258419146299
E2354,0.9557957640075795
E5456,0.2537067500791548
E3361,0.9984093647479364
E9856,0.19686668518909403
E6670,0.28308053245808606
E4170,0.7019637756176202
E7122,0.9701568059829296
E3031,0.19342686979355378
E6175,0.999999696766319
E4828,0.12751083568122035
E817,0.37276591117943003
E7319,0.9999999634369433
E9935,0.05907229032210257
E4198,0.6246690300137415
E5379,0.06244287982530626
E9930,0.5361484697116821
E3910,0.08952262470516446
E9816,0.11345691323476144
E6957,0.13893181002806637
E10243,0.265466568197989
E4518,0.05522998188991628
E9633,0.9088088204788112
E3538,0.9999996206947238
E2286,0.9681797168802423
E402,0.7249950863328121
E5129,0.7855027631850746
E4101,0.9466074788190871
E3255,0.963205486934264
E5177,0.9906983239936665
E10847,0.9964992606811941
E2008,0.3763611363357623
E3681,0.18045932803561962
E3359,0.08259408996703266
E3636,0.05408020549935346
E2480,0.1324604564177946
E8321,0.1262553869074095
E1642,0.10516646372527845
E8054,0.18273344577047057
E5026,0.6346366676137761
E1942,0.9964901282024036
E9332,0.574209655574391
E5820,0.9531821332075675
E112,0.9402657031868361
E7151,0.8661849780830173
E7897,0.10772297996028009
E4685,0.9997006538383671
E7427,0.999990563356476
E5077,0.12250888597325445
E9841,0.06273595198684893
E5903,0.07554661884612608
E6297,0.917378717362785
E8018,0.9798658647957952
E5032,0.29379107416216804
E9927,0.07628123852294993
E5135,0.0299380950754445
E7852,0.04036079225318566
E231,0.23743538418162854
E3393,0.8272019969105188
E3017,0.9998993533471904
E9673,0.12971034048030441
E1172,0.999905179588903
E6126,0.979409171095947
E1470,0.9471713766202084
E8896,0.13075683052644235
E3161,0.9202878885113224
E3472,0.15024000209591373
E2167,0.8533220630525212
E2636,0.1702242916319663
E8149,0.7321058844975292
E9090,0.05384341430111242
E6847,0.9999972616262118
E2786,0.8025593224949462
E9972,0.999999999789485
E10107,0.7696517453908229
E3113,0.18894678336175946
E6044,0.11366148948117512
E6075,0.09000800159338569
E5686,0.07918478162274921
E576,0.9948112215082232
E8605,0.7370457358106519
E9563,0.9945967621416157
E8551,0.1798777845551465
E1959,0.029522848680765837
E379,0.9999999999998862
E215,0.5591879018584996
E2899,0.2610937635012139
E5092,0.5589864894797719
E8581,0.22315602572785442
E407,0.6496439856430898
E5325,0.12126894348012417
E8198,0.2981545774131508
E10722,0.1773254124333607
E7543,0.12245830116467904
E5393,0.8754684828938354
E10077,0.12345353731449768
E7679,0.9999970299781253
E10621,0.9596621766066682
E9672,0.9999998551929705
E4168,0.999999987262943
E1340,0.9921872949691845
E5498,0.7922217638609909
E4826,0.05998381656984617
E3632,0.25385455100393595
E9797,0.9927756406473078
E9581,0.12182342514210712
E7235,0.3352050775994059
E8968,0.4348822137251442
E8842,0.11155955858573187
E4905,0.7654122396430388
E6544,0.185193892545369
E6785,0.05349296333617636
E10443,0.35226254367635457
E5131,0.9999874035457794
E7879,0.47331225013716327
E226,0.5447389611596948
E2087,0.8871008406792059
E8023,0.21415175049355828
E6833,0.998553426819613
E10586,0.11513635128260931
E5192,0.9915549092347831
E1223,0.7865194528719573
E10350,0.1705603901152878
E6395,0.14080088963619508
E8309,0.06123927339467714
E9958,0.2206483145628943
E8486,0.8617515447288733
E8378,0.22589925050434767
E4988,0.9999776220098325
E9014,0.9999999032064071
E3392,0.09401946812177618
E8493,0.10690599565935112
E5838,0.10889457720937555
E9295,0.06906389600520178
E5932,0.9999998473236356
E176,0.5201180882794878
E1795,0.8590503883989353
E6864,0.12389516066570071
E1578,0.167123967842779
E8815,0.9999877902546076
E1280,0.42896830263966984
E8566,0.5035369564743898
E78,0.047532581372451185
E6884,0.904172856071124
E2651,0.8343106196201828
E6771,0.49786135326040115
E1053,0.5950549552624126
E7258,0.9999999662164164
E7447,0.0876721468418976
E8518,0.24608459865443583
E3787,0.11877572273504455
E10426,0.09284929777345487
E6454,0.03999366374628402
E1420,0.10022802593211422
E7043,0.044889188588398944
E8085,0.16781202008071047
E4512,0.309187192185068
E3692,0.14502974249878003
E185,0.9598634932676611
E8415,0.21774363759801224
E7100,0.9999999632713591
E7943,0.1506534423416194
E2820,0.9708080565275464
E1479,0.9984999300676716
E10025,0.9960273513581924
E1439,0.10159097239909602
E7166,0.29535030300337495
E3685,0.2702787430793273
E6442,0.11902067259972042
E5688,0.03361291330277675
E5565,0.08995886162645886
E2486,0.038689553650462484
E10689,0.9999999999779475
E10331,0.9999999999945883
E1785,0.8895608249581571
E50,0.9999841552630598
E2609,0.4655529399358794
E7228,0.1796231401169044
E1055,0.034445074644173755
E4306,0.9567918566691076
E9291,0.9999362532342991
E317,0.06888942765378125
E5867,0.39135574914563953
E874,0.29602188366340315
E7027,0.9992308708076091
E8992,0.9997286641508275
E6380,0.5416979103448591
E9269,0.8132742294454366
E501,0.9906983152054119
E971,0.6311812026711109
E6588,0.4202733366577351
E6545,0.9478506468894101
E10626,0.2556045074335923
E3134,0.19601557465771408
E4650,0.02270654657685641
E3992,0.9634935038709087
E4522,0.9747641014444486
E512,0.8584397301835479
E2459,0.9699513790553919
E349,0.1224477841395896
E2547,0.776622006951883
E8112,0.9999991898695504
E493,0.5159021763634151
E10769,0.28065584975084906
E10300,0.6936301267252584
E9007,0.04346329562571972
E281,0.050952557979255415
E6489,0.6527787494260826
E5485,0.523292909004652
E4173,0.9999986817008809
E1566,0.9913448612599852
E10407,0.023006347070375927
E560,0.8859492813715519
E2932,0.04348450246755565
E8166,0.9999853676547256
E7355,0.1749271689660058
E705,0.994670648229291
E6017,0.9999998956859529
E3186,0.8933194948038844
E2921,0.1988794282914704
E7386,0.9999974515238865
E7926,0.9999999998833037
E76,0.15741223743060295
E6718,0.45880556943546685
E7072,0.1686405554007488
E7860,0.3615848125015997
E5785,0.13474655383157588
E4745,0.12155036047208065
E3061,0.9999993331285092
E1217,0.9975071009747938
E3719,0.15365283409862704
E436,0.9996836108466846
E7429,0.8393505263268736
E844,0.22491170548763167
E6919,0.9999999984090913
E9385,0.9999999999997731
E9141,0.9491938805544664
E10500,0.9123852942747057
E3919,0.9680264426253363
E3861,0.15234181236295283
E10488,0.4948283767073701
E3748,0.21385201930008257
E9168,0.9920093115460223
E9853,0.9999999053973955
E7503,0.12251743386463454
E7671,0.11132592431151994
E1069,0.9427563313345338
E8950,0.05287089512959829
E2709,0.9999999999895043
E5402,0.10850217685448979
E961,0.8628372743592464
E723,0.9984732528628321
E7686,0.09358962984803709
E5594,0.997483547356278
E5018,0.8826273687960805
E7974,0.9999982597067751
E3665,0.06691019578199973
E9977,0.9831246735314276
E2396,0.17132296863172167
E6976,0.34954185641359237
E10286,0.760473822558476
E7669,0.06990525312591711
E5049,0.07678171799078426
E6433,0.9638795331627132
E4205,0.2246916870148662
E7314,0.08471108767072102
E7596,0.9999692795198781
E1907,0.9999885327966356
E6255,0.040008065279847134
E125,0.7898352432212095
E7996,0.2624361194481229
E8545,0.12783707120846982
E2466,0.9999997672244024
E9985,0.18119865092526372
E4184,0.12665420246843317
E2551,0.9999848414644372
E10783,0.1993604491209233
E1122,0.17009789195845973
E7581,0.14542470591407036
E972,0.9999921259936368
E2744,0.14832527257758718
E3549,0.5928300058733526
E8699,0.1885483451430423
E5723,0.9999999999788883
E5106,0.2070941223839493
E3154,0.9798658694994924
E122,0.0963882417278105
E1179,0.9999998944680082
E4627,0.07181499531843667
E864,0.7879763411824126
E9915,0.041259743086635506
E9479,0.16897520151798287
E5827,0.7012246187338751
E3746,0.23378460335209184
E8505,0.9999999352143442
E9560,0.08011026524355784
E4221,0.22823067589385174
E569,0.09092523691334692
E9886,0.12415684183873925
E5270,0.04420417555307396
E6899,0.9999999934328211
E10337,0.08987135986282642
E8391,0.08604202625272747
E1960,0.06362558450811395
E8356,0.1015493738637164
E2435,0.07161413664071388
E3067,0.9999988861720607
E1286,0.9440252544387049
E6056,0.1627146829901565
E4767,0.15673939676711657
E589,0.9135094751904981
E10478,0.9414463648330115
E9487,0.04307297640734671
E8026,0.9936805436453919
E7536,0.3322017669303588
E1127,0.5911848244524469
E7741,0.9999999999999702
E1401,0.08478840880510616
E4975,0.037048097406895755
E1614,0.14486327896508577
E10403,0.08919197856976693
E6443,0.3327545169077683
E5679,0.10657321768375477
E5743,0.029753897628007536
E809,0.06724317089285789
E10461,0.09610874564146048
E7124,0.5302916403902505
E156,0.16161540288009588
E4247,0.9599258419146299
E2889,0.9944836065972459
E7965,0.37829578571953526
E9311,0.6023801004406366
E5717,0.9022984046491591
E7171,0.1052804743113253
E7630,0.8911705315684204
E1369,0.6952266499473715
E2603,0.05649013475173035
E4775,0.06131570394462415
E3489,0.1928527979282053
E6138,0.9999980471746651
E8409,0.38160699280274923
E7256,0.9976537539170899
E4055,0.9999998325045064
E9425,0.31940392066188944
E1320,0.9771243527290661
E9609,0.15209267485870645
E829,0.9019221895517106
E57,0.2227272770299549
E5385,0.05699092643673877
E10104,0.1818004873712505
E1299,0.09589835365231818
E7106,0.06443677235528965
E3923,0.1827514452247938
E374,0.3989290886273365
E5351,0.3632506015056612
E5953,0.9999999965456231
E1129,0.9983683788391726
E3694,0.19542655297419292
E5987,0.11203679441065868
E6232,0.9997569572645227
E2475,0.0894629636321178
E9120,0.09100841560336843
E4653,0.7503977158959134
E7923,0.9253338156926402
E9814,0.24344685267041022
E1669,0.9599258419146299
E3294,0.039803587494587504
E5832,0.2808793292837338
E6394,0.9937918564234437
E8637,0.9602245869031624
E9402,0.991667107467932
E2660,0.147476537702148
E9998,0.26545085481492425
E2520,0.2321240186544944
E3897,0.06127169715167618
E1574,0.04413618089368418
E3523,0.9999999230960962
E9715,0.06343920857969257
E2431,0.23958935022423178
E651,0.14747970016466685
E8943,0.978747154182117
E3853,0.11760594364936165
E7459,0.9857185764251419
E7532,0.12576921144926373
E7275,0.902515557419332
E2377,0.9402657031868361
E5369,0.08979297590039276
E9163,0.9153389030290499
E1562,0.02531204235484832
E9796,0.3622470024938018
E4691,0.08610943383975235
E9478,0.08778854407277793
E1408,0.6715927446245786
E8870,0.047101064902743815
E8559,0.0810384401196362
E5853,0.03220001177347792
E10828,0.9064516415818092
E10092,0.9999997470699058
E2989,0.20652606829977888
E556,0.9997300147919714
E9231,0.42860618471533646
E10554,0.1911096716529316
E5309,0.9998367180034714
E5033,0.9999999992974259
E314,0.16366045217110486
E387,0.1245082940475798
E2170,0.9906983239936665
E3675,0.07313060169095753
E4528,0.028407143794393047
E10641,0.2720114508779179
E5590,0.9968311195324596
E2308,0.04631497451325909
E6285,0.8363159523030858
E1548,0.8836469942685269
E9612,0.13323212132163764
E10360,0.9599258327430967
E10723,0.21835366891405583
E10256,0.9965610154934335
E52,0.8605372611786866
E4542,0.9857320089283609
E7102,0.09276892237551895
E7129,0.828630467601969
E3280,0.15742357435680135
E6713,0.9975797350245762
E9602,0.8448223074098051
E3670,0.9980193391855533
E7733,0.11586566932680534
E5695,0.11555752928615369
E2107,0.8849424950526298
E8785,0.9844032617757985
E4225,0.1037017943335025
E10177,0.982987609530195
E7267,0.6488789312582954
E10589,0.998651028761577
E1741,0.07306215874617265
E10632,0.999623884147894
E7955,0.9143917116681275
E5978,0.07588328917928816
E8824,0.9902326231333058
E3245,0.17034205571262065
E8040,0.9783013980623225
E2417,0.8751608139493938
E334,0.10891651141299517
E4568,0.14769184798974808
E3502,0.07123887807793848
E4861,0.7286764825545711
E441,0.07588437592762758
E6239,0.11611673754334484
E3805,0.0358389303380267
E6252,0.08495484481171821
E7194,0.29706666316136426
E845,0.4618393566119065
E6033,0.05113541880882905
E1305,0.9999997983865031
E3373,0.9999999723832163
E3799,0.9598606181998648
E8235,0.11371619194427514
E8564,0.17139497660203312
E376,0.14110651198739885
E10830,0.05324327320792189
E8070,0.2853406370083068
E3133,0.06877640632617987
E2813,0.9843017457296623
E7622,0.9999999997828423
E2048,0.9999984001937614
E3299,0.2099029995339262
E2029,0.7417322039055059
E8182,0.9414463648330115
E1403,0.08607814357092997
E7420,0.9981050579908973
E9279,0.9952676807318991
E2320,0.10465099923465729
E3382,0.19179602775492216
E3128,0.04075602758393396
E9520,0.9999999999659221
E5297,0.9977383677575589
E8554,0.19934735839950973
E1638,0.06815505196944696
E1304,0.5346881576212958
E735,0.9511542148836925
E7840,0.07150404771894515
E236,0.33414544002530383
E2697,0.9949077742777014
E9481,0.37017115291511055
E10166,0.10883367691759087
E95,0.4418568262953407
E2278,0.9238114935650353
E3304,0.580820596483585
E9222,0.8661467269868045
E358,0.10388509354588465
E3490,0.09263985844505924
E9380,0.999660639774136
E823,0.9999999899560087
E5138,0.24372740632456388
E4223,0.3221883739263407
E10462,0.9980004034485666
E8792,0.7862493324735681
E899,0.9831134362566921
E893,0.24108403154407027
E3045,0.7467874178629236
E4490,0.6060026872629243
E2147,0.042340015665248455
E1428,0.46523550869645874
E9959,0.4689128155251141
E716,0.9998477622544566
E5962,0.9999999212747765
E8782,0.20998903218206524
E2324,0.936326146284531
E6309,0.999999999999996
E2562,0.968371860534644
E5013,0.9999999517662221
E6273,0.06741362192952406
E1970,0.10564809577554812
E5885,0.10998230034785848
